Username,Address,Rating,Comment
Durgesh Bansal,The Marble Mountains,5,World class experience
J S,The Marble Mountains,5,"The Marble Mountains -a cluster of five limestone and marble hills in Da Nang based on five elements.

You can explore yourself or with a tour guide.
There’s an elevator to go up and many caves and pagodas to explore.

Check my first picture, a hidden sleeping Buddha is there behind one of the main Buddha. Tour guide was really helpful to explore the upper floors.

Go around the whole cave and upper floor until the River watching tower.

The main cave was big and so beautiful. Half a day is more than enough."
Simmal 95,The Marble Mountains,5,"Wir sind erstmal mit dem Lift hoch, Wartezeit 10min, wäre viel kürzer wenn das Personal zählen könnte. Liftkapazität ist 18🧐 dürfen aber nur max 10rein🤔. muss man ned verstehen, is halt so. Droben präsentieren sich Tempelanlagen und coole Höhlentempel mit abenteuerlichen Zugang in bestem Zustand. Flipflops sind hier eher ungeeignetes Schuhwerk🧐. Alle Treppenaufstiege und Klettereien lohnen sich!  Oben ist es schon cool😊. Also feste Schuhe angezogen und los🧐 .....man kann hier kurzweilige 2-3h verbringen. gilt für die Nebensaisong Hauptsaisonen versuchen wir zu vermeiden."
Onbarefeet,The Marble Mountains,4,"Marble Mountains make for an interesting and rewarding visit when in Da Nang. Whilst there is a lift available (for a fee) to take you directly up Water Mountain for panoramic views, the best way to truly appreciate the site is by trekking and walking through it. Because of the steps and uneven paths, it’s not ideal for those with limited mobility. Visited about a week before the festive season and enjoyed a quieter stroll, which made it easier to take time exploring the caves, pagodas, and historical sites without rushing. Best visited on a clear day to fully enjoy the views and atmosphere."
Marek Rihe,The Marble Mountains,5,Nice place
Kyle,The Marble Mountains,5,"Great spot to see some interesting caves and temples. Lots of stairs, most of which are uneven. Some caves have very narrow single file walkways, including some with steep inclines with very narrow/non-existent steps. In one of the caves (I believe Van Thuong) I saw many people struggling up (and down) the narrow rocky incline from the initial chamber up through to the rest of the cave. If you have mobility issues, be careful and maybe consider avoiding spots without proper steps. We saw someone getting carted out on a stretcher as we were entering which was really scary and sad to see - hope they’re doing alright."
Viktor Babintsev,The Marble Mountains,5,"Отличное место! Атмосферное. Местами сложно карабкаться по ступеням, особенно на входах в пещеры. На лифт большая очередь, но лифт стоит дешево - 15 донгов. Быстрее подняться пешком, но это более утомительно"
Stratos argyriou,The Marble Mountains,5,"Μοναδικός συνδυασμός βουνού σπηλιών και αρχαιολογίας.
Μνημεία κρυμμένα μέσα στο βουνό.
Έχει τρεις εισόδους.
Βρείτε την κεντρική έχει και ασανσέρ.
Η πρώτη έχει πολλά σκαλιά.
Αξίζει τον κόπο ..."
Utkersh Bora ubmuse,The Marble Mountains,3,"Marble Mountains offer a calm and meaningful experience, especially if you enjoy places that blend nature, history, and spirituality. The mountains are dotted with caves, temples, and viewpoints, making the visit feel both scenic and reflective.

The caves are the real highlight—naturally formed, atmospheric, and beautifully lit by sunlight filtering through openings above. Temples inside the caves add a spiritual touch and are well maintained. The views from the top are rewarding and give a nice panorama of Da Nang and the coastline.

The climb can be a bit tiring, particularly in the heat, though there is an elevator available for part of the way. Some paths are steep and uneven, so comfortable footwear is important. Like most popular spots, it can get crowded at times."
Wan-man WONG,The Marble Mountains,4,A beautiful heritage site in Danang. Better to visitnon weekdays which is less crowded
Darren Robichaud,The Marble Mountains,5,There are no words to describe this place. It's a must see....pics do no justice to this place of beauty. WOW
Miss Mooriah,The Marble Mountains,5,"Be prepared for a workout! Wear comfy shoes, stay hydrated and enjoy the beautiful views. I recommend to take the elevator at least one time on your way up or down to preserve some energy. The caves were a favorite, so cool!"
Lau Lau,The Marble Mountains,3,"Lindo lugar, bonitas vistas, pero lamentablemente está bastante descuidado."
Giuliano Sabattoli,The Marble Mountains,5,"40.000 vnd la entrada.
podes dejar la moto en uno de los negocios de alrededor y te cobran 10.000vnd. vale la pena"
Viel Reisender,The Marble Mountains,3,"Völlig überlaufen. Lange Wartezeiten und ehrlich gesagt ist der Unterschied von Insta zur Realität riesig.
Kann man machen . Muss man absolut nicht."
MANJAE,The Marble Mountains,4,동굴이 멋들어지지만 좀 위험하다
Ring,The Marble Mountains,3,입구마다 돈을 받는다. 별로 볼것도없다. 동굴은 시간이 지나 못들어감. 일찍가야함. 피곤한여행이었다.
효류,The Marble Mountains,5,생각보다 넓어서 시간을 통으로 써야해요. 엘리베이터는 타시는거 추천.
Yoonkong,The Marble Mountains,5,"동굴 올라갈 때 슬리퍼 조심!
엘레베이터 티켓 사서 올라가고
내려올때 한번 더 사서 내려오기!!!
재미있어요 시원함 기념품도 샀음!!"
joe coad,The Marble Mountains,4,"Had a shop owner invite us to park our scooter in her shop front meaning we had easy access to the entrance for the small price of pretending to look around her shop.

Various caves and pagodas to see, one especially beautiful cave. Worth stopping and wandering around just be ready for big tour groups."
Александр Мирзалиев,The Marble Mountains,5,"Большой комплекс храмов и пещер, минимум 2 часа закладывайте"
ely mc,The Marble Mountains,5,"Caves are massive and the ceiling are very high, first time seeing these kind of caves. You can fit like a whole 3 storey house there"
Băc Thai,The Marble Mountains,5,Phong cảnh đẹp khí hậu mát mẻ lượng người rất nhộn nhịp
Yoshiyuki K,The Marble Mountains,4,"平日の朝10時半頃に訪問した。
ダナン観光では有名なところだ。
Grabタクシーを利用して行った。帰りのタクシーもすぐ捕まるのでありがたい。
上まで自力で上がるのはしんどいのでエレベータを利用することにした。エレベータで登るときの入場券は洞窟入口ではなく、エレベータ近くにある販売所で入場券を買い、エレベータでチェックしてもらい乗ることになる。
平日の午前中だが結構観光客はいる。西洋人の観光客が多い。
上るとすぐ近くにお寺、奥に行くと洞窟があり、1時間半程度の所要時間で一部の洞窟を回った。洞窟は結構大きく見ごたえがあった。
1月の涼しい時期に行っても汗をかく。暑い時期には辛いと思う。"
Иван Шидловский,The Marble Mountains,3,"Место прикольное, но на один раз. Очень много туристов даже в будни"
Chris Schuckman,The Marble Mountains,5,Stunning caves with so much history. An absolute must.
Gutseum,The Marble Mountains,4,"Sympa, comptez entre 1h et 2h pour faire le tour complet de tout les petits coin. Beaucoup de touristes mais c’est ok"
H.,The Marble Mountains,5,Sehr idyllischer Ort. Viele Möglichkeiten tolle Fotos zu machen. Der Eintrittspreis ist günstig. Ich kann den Ort nur empfehlen.
ハレクラニ,The Marble Mountains,5,"思ったより簡単に回れます。
頂上に行く階段だけ少しハードになります！"
Miss Brightside,The Marble Mountains,5,Very beautiful! It’s worth it!
Jamppu Julkunen,The Marble Mountains,5,"Mahtava mesta. Paljon nähtävää. Ei sovi huonokuntoisille, koska portaita paljon, jos haluaa nähdä paljon"
akash yadav,The Marble Mountains,5,Climbed up Marble Mountains (Thuy Son) to discover this incredible cave sanctuary with its towering Buddha statue bathed in sunlight. A must-visit spiritual spot near Da Nang! 🪨🙏
Наташа Шушлякова,The Marble Mountains,5,"Классное место, побрадили около 3 часов."
Susan Nykoluk,The Marble Mountains,5,Enjoyed the marble mountains but be aware of all the stairs!
Stacey Kearney,The Marble Mountains,5,"Wow, did not expect this amazing spot. Views were sensational. It’s a climb but so well worth it"
shoji ogawa,The Marble Mountains,4,"洞窟寺院
日没後に行ったため、周囲の露店も閉まっており人がいなかったが、幻想的で良かった
階段は急できついが、他に人がいなかったので、問題なし
エレベーターの使える時間だともっと楽かも、"
Thị Hài Nguyễn,The Marble Mountains,5,"About 20 minutes by motorbike from My An, the view from the mountaintop is amazing."
Oscar Berto,The Marble Mountains,5,"An incredible natural and spiritual site! The Marble Mountains offer breathtaking views of the coast and are filled with stunning caves and ancient pagodas. There are quite a few stairs to climb, but the scenery and the peaceful atmosphere inside the caves are definitely worth the effort. It's a perfect mix of nature, history, and culture. A must-visit when you are in Da Nang!"
Expeditionsolo Luke,The Marble Mountains,5,Beautiful spot! Amazing views. Was here late at night quietly walking around the complex. Very quiet and peaceful. Definitely a must do while in Da Nang area.
Quỳnh Lyra,The Marble Mountains,5,Mọi thứ ổn. Thấy mọi người leo núi mệt chứ mình thấy nhẹ hều. Ko thể so sánh với các ngôi chùa trên núi ở phía Bắc được.
Pep Rius,The Marble Mountains,4,Visita interesante. Al principio da la sensación de atracción turística que lo es. Pero si te vas por el camino de las escaleras sin tomar el ascensor al final de todo hay un lugar totalmente tranquilo que no va gente y ideal para una buena meditación
Neale Climpson,The Marble Mountains,5,"Very interesting. Bit busy but I went on a weekend. Probably better to go mid week.
Good way to spend an hour or two"
Keane Wee,The Marble Mountains,4,"The Marble Mountains are a really fascinating place to visit in Da Nang and definitely one of the city’s most unique attractions. I visited as part of a tour, which made everything easy and gave helpful context about the history, temples, and caves in the area.

The mountains are filled with beautiful pagodas, stone steps, viewpoints, and natural caves, and the views from the top are absolutely worth the climb. There’s a strong spiritual and historical atmosphere throughout the site, and it feels very different from anything else in the city.

That said, some of the caves and pathways can get quite tight and congested, especially during busy times. If you’re claustrophobic, it’s something to keep in mind — a few areas are narrow and can feel crowded. Taking your time and following the open paths helps a lot.

Overall, it’s still a memorable and rewarding experience, and I’d highly recommend it to anyone visiting Da Nang — just be prepared for stairs, crowds, and a bit of adventure along the way."
Hwang Jason (벳남조아),The Marble Mountains,4,"날씨 시원하고 맑은 날 한번쯤 오기 좋은 필수코스
더운 날씨에는 비추"
Ariela Bairey ben Ishay,The Marble Mountains,5,"פסלים מרשימים ואמנותיים, מרשים!"
Gavyn Horton,The Marble Mountains,4,"Amazing place, would advise to go as early as you can as it does get very busy, if your fit and healthy go up the stairs instead of the lift a local will point you in the right direction, we got a grab there instead of doing a trip saved alot money this way."
Petr Sumsal,The Marble Mountains,5,"Krásné místo na větší vylet. Je třeba trošku lepší fyzička. Je zde spousta schodů. Pokud budete mít smůlu a bude zde spousta organizovaných výprav, budete mít problém udělat si pěknou fotku. Dle mého názoru to ale stojí za to."
Niraj Kumar,The Marble Mountains,5,"Nice place, it has a great city view, nice old caves and temples. If you are on a family trip to Danang, this is one of the places you must visit."
H S M,The Marble Mountains,5,"작년에 다낭 왔는데 오행산을 안들려서 다시한번 다낭 방문
호이안 들려서 올드타운 구경하고 안방비치 구경하고 놀다 다낭 들어오는길에 오행산 들렸다옴
어느곳을 가던 동굴에 들어가면 정말 자연이 웅장하고 대단하다는것을 알수가 있네요
입장권은 2번 구입
지옥과천당 동굴 1번 1인 2만동
엘베동굴 2번 1인 5만5천동 엘베 포함
천천히 이곳저곳 들러보세요"
岘港上门服务Outcall&Incall,The Marble Mountains,4,五行山由五座石灰岩峰组成，水山最值得游览。门票便宜（约2-9万越南盾），但收费项目较多。建议乘电梯上山、步行下山，游玩约3小时。主要景点包括灵应寺、玄空洞和明王洞，山顶可俯瞰岘港海景。需注意：台阶陡峭湿滑，不适合老人、小孩及行动不便者；雨季电梯可能停用，且路面危险；当地有热心人士引导后讨小费。整体风景不错，等待时间短，但季节选择很重要。
양호이,The Marble Mountains,5,조각상이 예술임
凃以霖,The Marble Mountains,5,天然石灰岩洞穴，裡面的地獄區有點可怕。
Paweł Bałazy,The Marble Mountains,5,"Wjazd windą jest nieopłacalny za czas w kolejce można wejść na górę, gdzie i tak jest jeszcze sporo schodów. Są dwa bilety 20k do jaskini i 40k na górę kupowane w odzielnych kasach. Dojazd taxi z centrum i z powrotem bez problemu."
Jan Vácha,The Marble Mountains,5,"Krásné misto, krásné výhledy, překrásné jeskyně.
Vstupné je levné.
Pro méně pohyblivé je k dispozici výtah, ovšem je tam i tak plno schodů."
Maria Jesús Maldonado,The Marble Mountains,5,"You definitely shouldn’t miss visiting this place if you’re in Da Nang. Beautiful views, culture, and a strong sense of religion. You can take the elevator up and then walk around, using the stairs to explore the area and see the caves, pagodas, and viewpoints."
111 /258,The Marble Mountains,4,Nice spot but too many people and it’s very narrow
G E,The Marble Mountains,5,Be prepared to climb steps. Elevator will bring you to the top but good view points. Need to climb steps. Be prepared and wear appropriate shoes.
C Bauwens,The Marble Mountains,5,Een van de toplocaties. Wel enkel voor fitte bezoekers die de nodige stijle trappen kunnen beklimmen!
Swatantra Khandelwal,The Marble Mountains,4,"You can buy the tickets on the spot. On the entry the ticket is for the Caves (20.000 VND) and the is another ticket for the Mountain (40.000 VND) for the entry, there is a separate fee (of 15.000 VND for one side) for using the elevator. There are to many parts to climb even after you walk out of the elevator. So taking the elevator is not worth it if you are young and in good health as the elevator only eliminates a 10 min climb out of a 1.5 hour trek."
Ehud Ben Yaacov,The Marble Mountains,5,"Interesting, nice caves to explore, no need to use the elevator"
Isabelle Rgn,The Marble Mountains,5,Magnifique endroit
Danil,The Marble Mountains,5,"A beautiful place that is definitely worth visiting; it is advisable to choose a weekday morning to visit, since in the afternoon there are many people who want to enjoy the beauty of this place. beautiful cave, excellent views and a large park area, you can spend several hours in it"
Pierre Dollie,The Marble Mountains,5,À voir très intéressant avec les sculpteurs tout autour. Travail et objets majestueux.
이재홍,The Marble Mountains,5,"천당과 지옥으로 나뉘는데
지옥은 아래 천당은 위로 가야해요~~
천당가기가 힘들다는걸 느끼게 해주는 것처럼
가파르고 계단도 좁아서 기듯이 올라가야합니다~^^
엘리베이터 타실수 있으면 타고 가시길~~
사람이 너무많아 걸어갔는데 땀이....ㅋㅋ"
SAMIHA EL-GHOBBAS,The Marble Mountains,3,"If you’re into temples and caves, then this is your place, though if you like scenery and more nature and mountains I would suggest skipping it and going to Hoa Lu - Ninh Nhat."
Nicolas Valentin,The Marble Mountains,4,"Magnifique endroit où les statuts sont sculptés dans les grottes, à voir sans hésitation."
Yung Yung,The Marble Mountains,5,Great Budha Cave. Lift also provide
valentina gonzalez torres,The Marble Mountains,5,"Good experience and the good thing is that it has the option to get on the elevator for those who want to save some steps hehehe the not so good thing is that it is not well signposted where to park for those who go by motorcycle, the people in the stores let you park outside but then they offer you to buy in their stores, personally I am not good at dribbling (something very common here) but this lady wanted to charge us 10 times more for a necklace that everywhere it is known that they come from China and are not worth what they charge."
Raymond Babin,The Marble Mountains,5,"Vaut le déplacement, j'y retourne pour une deuxième fois."
Claus,The Marble Mountains,4,Meget interessant sted.
Ismaël Pichot,The Marble Mountains,5,"C’est super et à faire si vous êtes à Da Nang ! Le prix est carrément abordable et le site est super grand. Vous avez une belle demi-journée de visite avec de beaux monuments et une super vue. Prenez de l’eau avec vous, puisqu’il fait chaud et ça monte :)"
isabella cheng,The Marble Mountains,5,"We didn't take the elevator up.  Stairs were steep but not terrible. I could see that it would get pretty slippery if wet.
It was fun to explore the caves.  We didn't have a guide so we found caves within caves.  It was a thrilling experience to find a path to the outlook within a cave.
Need sturdy shoes.   The marble rocks on top are very slippery."
hj J,The Marble Mountains,5,"동굴에 비추인 빛, 옥과 대리석으로 만든 조각품, 불심과 베트남 친구들이 아오이를 입고 사진 찍는 핫플레이스임."
K拓磨,The Marble Mountains,5,登るのは大変だが価値はある！頑張って😄 …
Ian Pullen,The Marble Mountains,5,"Amazing place. Climbing steps is worth it. Lots of steps with places to rest. Many caves with ornaments , flowers and Buddha of various sizes. Worth the entry fee. Need robust shoes as the the terrain can be slippery and steep. The view from the top is worth the climb"
Andrew May,The Marble Mountains,4,"You'll definitely get your 10000 steps here, but its worth it."
礼文華イコリ岬,The Marble Mountains,4,凄すぎ エレベーターで登りました あの上にはすごいものがあります此は 直接見た方がいいと思います ここの上からの眺めもすごく綺麗です ダナンの街が一望できると思います 最高の思い出ができました お土産屋さんもたくさんあります なかなか言葉 通じませんけど 値引き交渉は 頑張ってみては いかがでしょうか 割とすんなり 値引きしてくれました 楽しいです
Ezri Levi,The Marble Mountains,1,צפוף. רועש.
Fernando Freire,The Marble Mountains,5,Legal de mais
RimidalV,The Marble Mountains,4,"Нормальная локация, но сильно туристически навязчивая. Чего то ""вау"" не ощутил."
김한나,The Marble Mountains,2,"동굴 티켓 오행산 티켓 .엘리베이터 티켓  각각 따로있다 은근히 돈이 많이 든다
입장료 값어치를 못한다
우리나라 동굴이 훨씬 자연적으로 아름답다
곳곳에 향을 피워놔서 마스크를 안쓰면 폐암 걸릴 듯."
ash saviour,The Marble Mountains,4,一般般吧
Jano Rueda,The Marble Mountains,5,Merece la pena! Las cuevas están buenísimas y la entrada no es cara.
Ernestas Vaskys,The Marble Mountains,4,"Takes about 1-2h to explore everything,  bring some water since there quite of bit of walking and stairs to climb especially on hot days. Might get pretty busy at some spots especially that requires going up steep narrow stairs that you could barely pass by another person going down. Lots of people that seem not very fit or ready for such activities so you get stuck behind them struggling to go up or down the steep stairs for a while so that unnecessary prolongs all the exploring. Maybe try early during the morning to avoid all the crowd rush and less people do deal with that has neither manners or common sense."
Sylvie Dussault,The Marble Mountains,5,"Magnifique endroit, facile d'accès !
Mais si on parles des grottes intérieurs, beaucoup de marche mais rendu en haut Magique mais pas évident 😏!
J'ai eu de la misère avec certaines représentations ds le donjons...donc j'ai préférer m'abstenir d'y aller trop profondément ! Mais sa vaut le détour comme visite...Inimaginable que cest endroit a déjà ete Reel 😔
Les Billets se vendent en bas juste avant d'entrée !"
구윤모,The Marble Mountains,3,"오전에 가세요.

오후에 늦게 가면. 좋은 햇살을 볼수 없어요.

그냥 시간남을때 갈만한곳.

추천은 글쎄요~~"
Myles Fairview,The Marble Mountains,5,A group of us went up today and spent nearly 3 hours walking around the area. Lots of beautiful caves and views. Was a bit difficult to move around when it was busy but overall it was worth it. Very impressive carvings in the caves. The maps scattered throughout made it relatively easy to navigate. It was mostly dry while we were there but I could see it being a slippery if it was rainy.
Majjo,The Marble Mountains,5,"Viele Höhlen, die vor allem bei schönem Wetter wunderschön im Sonnenlicht  erstrahlen. Ausserdem eine schöne Route auf dem Berg zu gehen"
Raymont Cherian,The Marble Mountains,5,Very beautiful. Must visit main cave on a sunny day.
Gut Piew Say,The Marble Mountains,5,Nice to visit. There is elevator to up. Plenty spots to visit at top. Need climb stairs.
Anh Quynh,The Marble Mountains,5,Nice place.
T R,The Marble Mountains,3,"Komplett touristisch. Wenn man vorher im Norden abseits des Massentourismus war, wird man enttäuscht… Hätte man sich sparen können…"
Bernhard Körber,The Marble Mountains,2,Die Verkäufer in den Andenken Geschäften waren unerträglich. Das haben wir auf unserer Rundreise nur dort erlebt.
Paul Mason,The Marble Mountains,5,"Well worth a visit. Lots of stairs. Good to arive early to beat the crowds. Many side tracks some with quite difficult access. Lots of small shops around but if you go just down the street there are factories producing all the carved stone ornaments.
Bring some wipes or toilet paper as none provided but they will sell you some."
Svoboda,The Marble Mountains,2,"Перед посещением стоит учесть несколько важных моментов, о которых обычно не пишут в путеводителях.

Во-первых, парковка для байков. Официальной парковки рядом с входом для мотоциклов нет — есть только автомобильная. Охрана намеренно не пускает туристов на байках, чтобы вы оставляли их у ближайших лоточников. Там с вас либо возьмут 1–2 доллара за «парковку», либо будут настойчиво уговаривать что-нибудь купить. Самое удивительное — при мне местный вьетнамец спокойно заехал на мопеде без каких-либо проблем. Когда я указал охране на этот момент и спросил, почему ему можно, а мне нет, в ответ получил лишь ухмылку. Такой вот «сервис» в одном из самых туристических мест региона.

Как только вы съезжаете на дорогу к входу, к вам буквально будут выбегать люди, размахивать руками и уговаривать припарковаться именно у них. Не останавливайтесь, не вступайте в диалог — спокойно проезжайте дальше и ищите любое свободное место, главное — не прямо напротив торговых лавок.

Во-вторых, кассы и билеты. Если вы даёте крупную купюру и ждёте сдачу, будьте максимально внимательны. При мне девушек передо мной обманули на 300 000 донгов, а затем попытались сделать то же самое со мной. Кроме того, кассир «по умолчанию» добавил к билету платную карту и какие-то фото за 15 000 донгов. Сумма небольшая, но дело принципа — я вернулся, потребовал вернуть деньги и отдал эту карту обратно. К слову, карта абсолютно не нужна: она бесплатно висит на стенде перед входом, а также есть в отзывах с фотографиями.

Вывод простой — будьте готовы к тому, что попытки обмана там встречаются на каждом шагу.

Также обязательно берите воду с собой. На территории продают бутылку за 20 000 донгов, тогда как в обычном магазине она стоит 5 000. Не стоит переплачивать и поддерживать этот «туристический бизнес».

Что касается подъёма — ступенек действительно много, ходить придётся вверх и вниз довольно долго. Рекомендую брать билет на лифт: он реально экономит силы, а стоит всего 15 000 донгов. Поверьте, по лестницам вы ещё успеете находиться.

В целом впечатления от горы довольно спокойные. Это обычный природный объект в черте города. Лично я не испытал каких-то сильных эмоций — большую часть времени смотрел под ноги, чтобы не поскользнуться и не упасть, а не наслаждался видами"
süleyman tutuş,The Marble Mountains,4,Dizlerinizle probleminiz yoksa gezebilirsiniz. Asansör var ancak çok kısa bir mesafeyi kat ediyor. Devamında bolca merdiven tırmanacaksınız.
Khim Tran,The Marble Mountains,3,Attraction touristique rien d'extraordinaire au bord de route encombrée.
Bruno Turgard,The Marble Mountains,3,Bof trop de monde et c'est mal expliqué.
Wjt Trevor,The Marble Mountains,5,"Is not just a simple mountain is a sanctuary between Da Nang and Hoi an, is worth it to take some stairs to discover how beautiful they are look some of my details in pictures and enjoy yourself an amazing experience"
Family Bhivandkar,The Marble Mountains,5,Use of elevator is helpfull.
Dino Wiedemar,The Marble Mountains,5,"This is a wonderful place to explore, especially if you enjoy discovering pagodas, caves, and scenic viewpoints. The area is beautifully laid out and offers plenty of interesting spots to explore at your own pace, making the visit both relaxing and engaging.
A very helpful tip is to take the elevator to the top, which costs only 15k and saves a lot of energy. From there, it’s much more enjoyable to use the steep staircase for the descent rather than the climb. This way, you can fully appreciate the surroundings and views without feeling exhausted.
Although there were quite a lot of tourists during my visit, the area never felt overcrowded. The spacious layout allows everyone to spread out, so you can still enjoy the peaceful atmosphere and take your time exploring. Overall, it’s a highly recommended destination and definitely worth a visit."
Daniel Eltringham,The Marble Mountains,5,"Amazing place to visit. Walk up to top if you are able and visit all the caves and temples on the way. Some amazing rock formations. My tip, go early to beat the crowds and the heat. Take some drinking water but know that there is also some stops on the way where you can buy drinks if you need more. Must haves: sunscreen, hat and good walking shoes. Please remeber to show respect to local custom and wear clothing that cover knees and shoulder. Remove hat when you enter temple areas."
Lucjan Nieporęcki,The Marble Mountains,5,"Bardzo ciekawe miejsce, ale polecam nie iść w japonkach tylko wziąć normalne buty. Jest kilka fajnych podejść, ale zdecydowanie na normalne buty. Na górze jest łazienka i coś do napicia/zjedzenia. Bilety na windę są płatne w obie strony. Niestety jeden z fajnych widoków na morze zasłania kolosny hotel, który psuję widok"
leo,The Marble Mountains,5,Beautiful and not so overcrowded in January :)
Fernanda Alves da Silva,The Marble Mountains,5,Lugar encantador! Muito surpreendente!
Liudmyla Y_S,The Marble Mountains,2,"Будьте обережні на самому початку коли приїжджаєте скутер. Відчули себе наче в Єгипті… там де туристичні приклади всі чіплялись, щоб щось купив. Я хотіла собі купити але з такою примусовістью чіплялись що вже нічого не хотілось там купувати.
Шукали де поставити скутер, показали що можна вільно ставити не далеко від входу. Коли виходили, почали казати щоб заплатили гроші бо ті жінки які там сиділи стерегли його… така сума мала але з такою агресією почали чіплятись коли сказали що не сказали одразу що тут платно і немає тут паркінгу позначення. Навіть не хочеться там їхати більше і комусь радити…
Краще поїхати на гору де леді Будда.
А ця атмосфера Єгипту стане трохи культурнішою до туристів, а не такими нахальними.
Тому якщо не хочете зіпсувати собі настрій щось подивитись, приготуйтесь до таких викиднів місцевих там жінок, які навіть на світлофорі зі скутера виловлюють тебе загострюючи щоб довезти на те місце де потім ще і паркінг виявиться в кінці платним."
Tony,The Marble Mountains,5,Wunderschönes Örtchen.
Kim Keller- Rakochy,The Marble Mountains,5,"Most scenic place in Vietnam!
So many caves and great  views of the marble mountains. I loved it there."
Robert Fulcheri,The Marble Mountains,5,Tres joli site.tres long de découverte en découverte.vraiment â faire
Vinni Varghese,The Marble Mountains,4,"Marvellous place, not too crowded. No need to waste money on buying ticket for the lift. Steps are climbable"
Riccardo Clerici,The Marble Mountains,5,"Splendido complesso di pagode e grotte e altro. Almeno 2-3 ore per apprezzare pienamente, mentre per trasferimenti via pass la sosta è più corta."
Alessia,The Marble Mountains,5,"There are some lovely views to experience from within the caves. I went as part of a tour and my guide was a bit rushed trying to herd everyone. Despite this, I enjoyed walking around. There is a lift for a price if you would benefit from this. The stairs are a bit steep in places."
Jan,The Marble Mountains,4,"We enjoyed exploring the caves and climbing up to the nice viewpoints. Can get crowded, but it was dispersed around the area. I woulf not recommend to use the lift because you will have to climb up many stairs anyways to actually see something.

The entrance fee of 40k is totally worth it."
Christopher Mio,The Marble Mountains,5,"The Marble Mountains was a lovely day trip out of Hoi An. About 25/30 or so minutes drive along the seaside and into the small town just outside Danang. A modest entry fee and elevator ride (you can skip this and walk up, but you’ll do plenty of climbing once at the top anyway) takes you tho the (almost) top where you can wander around for hours visiting the pagodas and caves of various sizes. Careful of slippery rocks. It is marble after all. I recommend sturdy footwear, as many of the hidden spots require climbing/decending rocky terrains. Pro tip : The elevator ticket is separate from the entry fee, and tix can be purchased at a kiosk nearer the elevator."
Kshirabdhi Tanaya Das,The Marble Mountains,5,Must make a visit to this slippery marble stairs mountains where caves call the soul into deep centers where lies incredibly beautiful statues of Mahavir to meditate.
Michael Boch,The Marble Mountains,4,"Lohnt sich allemal. Allerdings an der Kasse auf die korrekte Berechnung achten! Mir wurde ganz offiziell eine Aufzugfahrt zuviel berechnet!
Nicht jeder Weg muss ausprobiert werden."
Rosendo Espinosa,The Marble Mountains,4,"Visiting the Marble Mountains is definitely worth it. The place is full of history, spirituality, and stunning scenery. The views from the top are beautiful, especially overlooking the coast and the city, and the temples and pagodas hidden among the mountains create a very peaceful and unique atmosphere.

If you plan to use the elevators, be prepared for some waiting lines, especially during busy hours, so it’s a good idea to allow extra time. Wearing comfortable clothes and proper shoes is highly recommended, as some caves are humid and the stairs can be slippery.

One thing to keep in mind is that there are many shops around selling jade products, statues, and souvenirs. While they look nice, most of them are not authentic, so be cautious and don’t buy them assuming they are real jade.

On the positive side, the walk is very diverse, combining nature, culture, and architecture. The caves are impressive, with natural light coming through the openings, creating a magical atmosphere. Overall, it’s a very enriching experience and quite different from other tourist attractions in the area."
kamil chanemougame,The Marble Mountains,5,"Très beau site.
Ne prenez l'ascenseur que si vous êtes avec un enfant en bas âge. Il n'y a vraiment pas beaucoup de marches."
shivendra pandey,The Marble Mountains,5,Great place some natural wonders are just amazing
Zuzanna Sewerynik,The Marble Mountains,5,"Miejsce niewątpliwie piękne.
Ostrzegam tylko, że lepiej w adidasach niż klapkach, bo ślisko.
Wejście 40.000 dong, wjazd windą dodatkowe 15.000 dong w jedną stronę."
Ali Issa,The Marble Mountains,5,"A truly beautiful and peaceful place. The Lady Buddha statue is impressive, and the atmosphere is very calm and spiritual."
Lena B,The Marble Mountains,4,"Kult å gå inn i grottorna. Tog heisen opp og ned, da trapporna er litt bratte.
Vi hadde veldig flink guide med oss som fortelte mye intressant."
Giuseppe Galfano,The Marble Mountains,4,Bel posto; mi sarebbe piaciuto qualche servizio di bar e bagni in più.
Isaiah Strohecker,The Marble Mountains,5,Make sure you get to the top cave and crawl up through the hole in the back
Max,The Marble Mountains,5,还行，可以去看看
Max Pagnin,The Marble Mountains,5,"Amazing place to visit and see temples and caves, although be aware there are many stairs to climb, so if you have bad knees it may not be the best place for you. The caves were very impressive indeed and definitely worth climbing the stairs to the highest point for some amazing views!"
Y Trần,The Marble Mountains,5,Good
Abe Greenspoon,The Marble Mountains,5,Challenging but enjoyable climb to the top via Gate A. You can take the elevator to the top at Gate B. We did the climb and it was a short but challenging ascent. Beautiful views at the top. Interesting pagodas with monks chanting in the morning. The caves are neat. Definitely worth it to pay an extra fee for the hell cave.
김선화,The Marble Mountains,4,"동굴이 많은데 클라이밍 수준인 곳이 곳곳에 있어요. 좁은 동굴 통로를 몇몇이 올라가면 다시 몇몇이 내려오길 기다렸다가 다시 몇몇이 번갈아 올라가는 구조라 시간도 많이 걸리고 아이를 데리고 있어서 못 찍었어요. 어린아이 동반은 비추고, 초등 고학년 정도면 추천합니다. 꽤 운동이 됩니다."
